15,4,496,93,93,229,1,-1,-1,-1
15,5,393,80,92,240,1,-1,-1,-1
15,6,242,92,84,218,1,-1,-1,-1
15,7,572,87,53,190,1,-1,-1,-1
15,9,170,94,44,157,1,-1,-1,-1
15,11,622,108,15,128,1,-1,-1,-1
16,3,-4,101,70,226,1,-1,-1,-1
16,4,497,93,92,228,1,-1,-1,-1
16,5,396,81,92,239,1,-1,-1,-1
16,6,245,90,84,219,1,-1,-1,-1
16,7,570,88,53,189,1,-1,-1,-1
16,9,169,94,44,158,1,-1,-1,-1
16,11,621,108,15,129,1,-1,-1,-1
17,3,-3,103,69,223,1,-1,-1,-1
17,4,497,92,92,229,1,-1,-1,-1
17,5,399,81,92,238,1,-1,-1,-1
17,6,247,91,83,218,1,-1,-1,-1
17,7,569,90,52,188,1,-1,-1,-1
17,9,168,94,44,158,1,-1,-1,-1
17,11,619,108,16,129,1,-1,-1,-1
18,3,-3,103,69,222,1,-1,-1,-1
18,4,499,90,92,230,1,-1,-1,-1
18,5,403,83,93,237,1,-1,-1,-1
18,6,252,92,82,217,1,-1,-1,-1
18,7,570,90,53,189,1,-1,-1,-1
18,9,168,94,45,158,1,-1,-1,-1
18,11,618,109,16,129,1,-1,-1,-1
19,3,-4,104,68,222,1,-1,-1,-1
19,4,502,89,92,230,1,-1,-1,-1
19,5,407,83,93,236,1,-1,-1,-1
19,6,258,94,82,216,1,-1,-1,-1
19,7,570,92,51,186,1,-1,-1,-1
19,9,167,94,45,158,1,-1,-1,-1
19,11,616,110,17,128,1,-1,-1,-1
20,3,-6,102,68,224,1,-1,-1,-1
20,4,509,88,90,229,1,-1,-1,-1
20,5,412,85,94,235,1,-1,-1,-1
20,6,264,95,81,213,1,-1,-1,-1
20,7,572,101,48,177,1,-1,-1,-1
20,9,167,94,45,158,1,-1,-1,-1
20,11,616,110,18,129,1,-1,-1,-1
21,3,-9,100,66,226,1,-1,-1,-1
21,4,515,87,90,229,1,-1,-1,-1
21,5,416,85,94,234,1,-1,-1,-1
21,6,267,97,81,213,1,-1,-1,-1
21,7,572,102,47,175,1,-1,-1,-1
21,9,166,94,46,158,1,-1,-1,-1
21,11,615,110,19,129,1,-1,-1,-1
22,3,-14,91,64,232,1,-1,-1,-1
22,4,520,87,90,229,1,-1,-1,-1
22,5,419,86,95,234,1,-1,-1,-1
22,6,269,98,81,211,1,-1,-1,-1
22,9,167,93,46,158,1,-1,-1,-1
22,11,613,110,20,129,1,-1,-1,-1
22,12,488,113,42,33,1,-1,-1,-1
23,3,-20,82,62,240,1,-1,-1,-1
23,4,523,87,88,227,1,-1,-1,-1
23,5,421,86,95,232,1,-1,-1,-1
23,6,270,99,80,210,1,-1,-1,-1
23,9,167,93,46,159,1,-1,-1,-1
23,11,612,110,21,130,1,-1,-1,-1
23,12,489,112,42,33,1,-1,-1,-1
24,3,-24,78,58,246,1,-1,-1,-1
24,4,522,87,89,226,1,-1,-1,-1
24,5,424,85,96,233,1,-1,-1,-1
24,6,273,98,80,210,1,-1,-1,-1
24,9,167,94,45,157,1,-1,-1,-1
24,11,612,110,22,131,1,-1,-1,-1
24,12,491,112,42,34,1,-1,-1,-1
25,3,-28,75,59,248,1,-1,-1,-1
25,4,524,89,89,223,1,-1,-1,-1
25,5,428,84,97,232,1,-1,-1,-1
25,6,277,97,79,209,1,-1,-1,-1
25,9,167,94,45,158,1,-1,-1,-1
25,11,611,110,23,130,1,-1,-1,-1
25,12,491,112,41,34,1,-1,-1,-1
26,4,532,91,89,221,1,-1,-1,-1
26,5,431,82,97,232,1,-1,-1,-1
26,6,283,96,79,208,1,-1,-1,-1
26,9,167,94,45,158,1,-1,-1,-1
26,11,611,110,24,131,1,-1,-1,-1
26,12,492,111,42,34,1,-1,-1,-1
27,4,538,91,89,222,1,-1,-1,-1
27,5,437,80,98,233,1,-1,-1,-1
27,6,291,96,78,208,1,-1,-1,-1
27,7,515,95,50,185,1,-1,-1,-1
27,9,167,93,45,158,1,-1,-1,-1
27,11,610,109,25,131,1,-1,-1,-1
28,4,542,92,88,222,1,-1,-1,-1
28,5,440,80,98,233,1,-1,-1,-1
28,6,298,96,78,207,1,-1,-1,-1
28,7,510,93,50,187,1,-1,-1,-1
28,9,167,93,45,159,1,-1,-1,-1
28,11,609,109,25,132,1,-1,-1,-1
29,4,545,94,87,219,1,-1,-1,-1
29,5,442,79,98,233,1,-1,-1,-1
29,6,304,94,78,208,1,-1,-1,-1
29,7,509,94,50,186,1,-1,-1,-1
29,9,167,94,45,159,1,-1,-1,-1
29,11,609,109,26,132,1,-1,-1,-1
30,4,551,94,87,217,1,-1,-1,-1
30,5,446,81,98,232,1,-1,-1,-1
30,6,309,93,79,209,1,-1,-1,-1
30,7,512,94,48,183,1,-1,-1,-1
30,9,166,94,45,158,1,-1,-1,-1
30,10,620,144,11,96,1,-1,-1,-1
31,4,554,94,86,216,1,-1,-1,-1
31,5,448,82,98,232,1,-1,-1,-1
31,6,313,93,79,208,1,-1,-1,-1
31,7,517,93,51,187,1,-1,-1,-1
31,9,166,94,45,158,1,-1,-1,-1
31,10,620,143,13,97,1,-1,-1,-1
32,4,556,92,86,219,1,-1,-1,-1
32,5,452,83,97,229,1,-1,-1,-1
32,6,318,95,78,206,1,-1,-1,-1
32,7,514,93,51,187,1,-1,-1,-1
32,9,166,94,45,158,1,-1,-1,-1
32,10,620,141,15,98,1,-1,-1,-1
33,4,559,90,86,221,1,-1,-1,-1
33,5,454,83,96,229,1,-1,-1,-1
33,6,323,95,78,206,1,-1,-1,-1
33,9,166,94,44,157,1,-1,-1,-1
33,10,621,141,15,96,1,-1,-1,-1
34,4,561,88,85,223,1,-1,-1,-1
34,5,455,84,95,228,1,-1,-1,-1
34,6,325,96,78,205,1,-1,-1,-1
34,9,166,94,44,157,1,-1,-1,-1
34,10,621,140,15,97,1,-1,-1,-1
35,4,563,87,84,222,1,-1,-1,-1
35,5,459,88,93,224,1,-1,-1,-1
35,6,328,97,79,204,1,-1,-1,-1
35,9,166,94,44,157,1,-1,-1,-1
36,4,566,87,82,222,1,-1,-1,-1
36,5,464,90,92,221,1,-1,-1,-1
36,6,331,97,79,203,1,-1,-1,-1
36,9,166,95,44,157,1,-1,-1,-1
37,4,568,86,80,222,1,-1,-1,-1
37,5,467,88,93,224,1,-1,-1,-1
37,6,336,96,80,205,1,-1,-1,-1
37,9,166,95,44,157,1,-1,-1,-1
38,4,570,86,78,221,1,-1,-1,-1
38,5,469,86,94,225,1,-1,-1,-1
38,6,341,96,79,204,1,-1,-1,-1
38,9,166,96,44,156,1,-1,-1,-1
39,4,573,87,76,221,1,-1,-1,-1
39,5,472,87,93,222,1,-1,-1,-1
39,6,345,95,78,203,1,-1,-1,-1
39,9,166,96,44,156,1,-1,-1,-1
39,13,455,108,28,115,1,-1,-1,-1
40,4,575,88,74,220,1,-1,-1,-1
40,5,476,86,93,222,1,-1,-1,-1
40,6,349,93,77,203,1,-1,-1,-1
40,9,166,96,44,156,1,-1,-1,-1
40,13,454,109,28,114,1,-1,-1,-1
41,4,577,90,71,218,1,-1,-1,-1
41,5,478,86,92,220,1,-1,-1,-1
41,6,351,93,77,202,1,-1,-1,-1
41,9,166,96,44,156,1,-1,-1,-1
41,13,453,109,29,118,1,-1,-1,-1
42,4,580,91,69,216,1,-1,-1,-1
42,5,479,84,93,221,1,-1,-1,-1
42,6,353,92,76,202,1,-1,-1,-1
42,9,166,96,44,156,1,-1,-1,-1
42,13,451,110,30,125,1,-1,-1,-1
43,4,583,93,66,214,1,-1,-1,-1
43,5,481,83,93,222,1,-1,-1,-1
43,6,358,93,76,202,1,-1,-1,-1
43,9,166,96,44,156,1,-1,-1,-1
43,13,450,111,31,127,1,-1,-1,-1
44,4,586,95,63,211,1,-1,-1,-1
44,5,487,83,92,221,1,-1,-1,-1
44,6,363,93,76,202,1,-1,-1,-1
44,7,468,92,48,184,1,-1,-1,-1
44,9,166,96,44,156,1,-1,-1,-1
44,13,448,111,31,128,1,-1,-1,-1
45,4,587,95,61,211,1,-1,-1,-1
45,5,492,83,92,222,1,-1,-1,-1
45,6,369,95,76,200,1,-1,-1,-1
45,7,466,95,46,179,1,-1,-1,-1
45,9,166,96,44,156,1,-1,-1,-1
45,13,446,111,31,128,1,-1,-1,-1
46,4,589,94,59,211,1,-1,-1,-1
46,5,498,85,91,220,1,-1,-1,-1
46,6,374,97,75,197,1,-1,-1,-1
46,7,464,95,46,178,1,-1,-1,-1
46,9,166,96,44,156,1,-1,-1,-1
46,13,444,111,31,129,1,-1,-1,-1
47,4,591,93,58,212,1,-1,-1,-1
47,5,503,87,92,219,1,-1,-1,-1
47,6,376,99,75,195,1,-1,-1,-1
47,7,463,95,46,178,1,-1,-1,-1
47,9,166,96,44,156,1,-1,-1,-1
47,13,443,111,31,129,1,-1,-1,-1
48,4,594,91,56,215,1,-1,-1,-1
48,5,507,87,93,219,1,-1,-1,-1
48,6,378,99,75,194,1,-1,-1,-1
48,7,461,93,47,181,1,-1,-1,-1
48,9,165,96,44,156,1,-1,-1,-1
48,13,441,113,30,126,1,-1,-1,-1
49,4,596,91,53,213,1,-1,-1,-1
49,5,510,88,92,217,1,-1,-1,-1
49,6,379,100,75,195,1,-1,-1,-1
49,7,460,91,48,183,1,-1,-1,-1
49,9,165,96,44,156,1,-1,-1,-1
49,13,440,113,29,124,1,-1,-1,-1
50,4,598,89,51,213,1,-1,-1,-1
50,5,512,89,93,215,1,-1,-1,-1
50,6,383,99,75,194,1,-1,-1,-1
50,7,458,92,49,181,1,-1,-1,-1
50,9,165,96,44,156,1,-1,-1,-1
50,13,438,114,29,124,1,-1,-1,-1
51,4,600,89,49,213,1,-1,-1,-1
51,5,514,89,93,215,1,-1,-1,-1
51,6,388,98,74,194,1,-1,-1,-1
51,7,456,92,50,182,1,-1,-1,-1
51,9,165,96,44,156,1,-1,-1,-1
52,4,602,88,47,214,1,-1,-1,-1
52,5,516,89,94,215,1,-1,-1,-1
52,6,394,97,74,193,1,-1,-1,-1
52,7,456,92,51,182,1,-1,-1,-1
52,9,166,96,44,156,1,-1,-1,-1
53,4,605,89,45,213,1,-1,-1,-1
53,5,518,88,95,216,1,-1,-1,-1
53,6,402,95,73,195,1,-1,-1,-1
53,7,455,93,51,180,1,-1,-1,-1
53,9,166,96,44,156,1,-1,-1,-1
54,4,606,89,43,213,1,-1,-1,-1
54,5,522,88,96,215,1,-1,-1,-1
54,6,406,95,73,194,1,-1,-1,-1
54,7,454,95,50,179,1,-1,-1,-1
54,9,166,96,44,156,1,-1,-1,-1
55,4,607,94,40,208,1,-1,-1,-1
55,5,526,87,96,214,1,-1,-1,-1
55,6,411,95,73,194,1,-1,-1,-1
55,7,453,95,50,179,1,-1,-1,-1
55,9,165,96,44,156,1,-1,-1,-1
56,4,610,94,38,207,1,-1,-1,-1
56,5,528,86,95,214,1,-1,-1,-1
56,6,416,94,72,194,1,-1,-1,-1
56,9,165,95,44,157,1,-1,-1,-1
57,4,615,101,34,200,1,-1,-1,-1
57,5,531,86,92,213,1,-1,-1,-1
57,6,419,95,72,193,1,-1,-1,-1
57,9,165,95,44,157,1,-1,-1,-1
58,4,621,108,30,192,1,-1,-1,-1
58,5,534,86,91,213,1,-1,-1,-1
58,6,422,95,72,193,1,-1,-1,-1
58,9,165,95,44,157,1,-1,-1,-1
59,4,625,116,26,184,1,-1,-1,-1
59,5,539,86,89,213,1,-1,-1,-1
59,6,425,97,72,191,1,-1,-1,-1
59,9,165,94,44,158,1,-1,-1,-1
60,4,627,119,23,178,1,-1,-1,-1
60,5,544,85,89,214,1,-1,-1,-1
60,6,429,99,72,189,1,-1,-1,-1
60,9,165,94,44,158,1,-1,-1,-1
61,4,629,122,19,156,1,-1,-1,-1
61,5,549,87,88,212,1,-1,-1,-1
61,6,432,99,72,188,1,-1,-1,-1
61,9,165,94,45,158,1,-1,-1,-1
62,4,631,124,18,151,1,-1,-1,-1
62,5,553,87,88,212,1,-1,-1,-1
62,6,437,98,72,188,1,-1,-1,-1
62,9,165,94,45,158,1,-1,-1,-1
62,13,409,96,44,176,1,-1,-1,-1
63,5,556,88,86,210,1,-1,-1,-1
63,6,442,98,71,187,1,-1,-1,-1
63,9,165,94,45,158,1,-1,-1,-1
63,13,407,95,46,178,1,-1,-1,-1
64,5,558,88,85,209,1,-1,-1,-1
64,6,446,98,71,186,1,-1,-1,-1
64,9,165,94,45,158,1,-1,-1,-1
64,13,409,94,48,179,1,-1,-1,-1
65,5,561,89,84,208,1,-1,-1,-1
65,6,448,96,72,189,1,-1,-1,-1
65,9,165,94,46,158,1,-1,-1,-1
65,13,408,93,51,179,1,-1,-1,-1
66,5,562,89,83,208,1,-1,-1,-1
66,6,450,95,72,190,1,-1,-1,-1
66,9,165,93,46,159,1,-1,-1,-1
66,13,406,92,53,179,1,-1,-1,-1
67,5,564,89,81,207,1,-1,-1,-1
67,6,453,94,71,190,1,-1,-1,-1
67,9,165,94,46,158,1,-1,-1,-1
67,13,403,92,54,180,1,-1,-1,-1
68,5,566,88,80,208,1,-1,-1,-1
68,6,455,94,71,189,1,-1,-1,-1
68,9,166,94,46,158,1,-1,-1,-1
68,13,400,92,55,179,1,-1,-1,-1
69,5,568,87,79,207,1,-1,-1,-1
69,6,459,94,70,188,1,-1,-1,-1
69,9,166,94,47,158,1,-1,-1,-1
69,13,398,93,55,178,1,-1,-1,-1
70,5,570,86,77,207,1,-1,-1,-1
70,6,463,94,70,187,1,-1,-1,-1
70,9,167,94,47,157,1,-1,-1,-1
70,13,395,92,56,177,1,-1,-1,-1
71,5,572,84,76,209,1,-1,-1,-1
71,6,465,94,71,188,1,-1,-1,-1
71,9,167,94,47,157,1,-1,-1,-1
71,13,392,94,56,176,1,-1,-1,-1
72,5,575,84,73,208,1,-1,-1,-1
72,6,467,95,70,188,1,-1,-1,-1
72,9,168,94,47,158,1,-1,-1,-1
72,13,389,95,56,174,1,-1,-1,-1
73,5,578,85,71,208,1,-1,-1,-1
73,6,470,96,69,186,1,-1,-1,-1
73,9,170,94,47,158,1,-1,-1,-1
73,13,387,97,56,173,1,-1,-1,-1
74,4,586,111,17,131,1,-1,-1,-1
74,5,581,85,69,208,1,-1,-1,-1
74,6,473,97,68,185,1,-1,-1,-1
74,9,170,94,48,158,1,-1,-1,-1
74,13,385,98,56,172,1,-1,-1,-1
75,4,584,110,18,131,1,-1,-1,-1
75,5,582,84,67,208,1,-1,-1,-1
75,6,476,97,68,184,1,-1,-1,-1
75,9,169,94,48,158,1,-1,-1,-1
75,13,382,100,56,170,1,-1,-1,-1
76,4,581,110,20,133,1,-1,-1,-1
76,5,583,86,65,207,1,-1,-1,-1
76,6,478,96,68,183,1,-1,-1,-1
76,9,170,95,49,158,1,-1,-1,-1
76,13,378,99,57,171,1,-1,-1,-1
77,4,579,110,22,139,1,-1,-1,-1
77,5,586,86,63,207,1,-1,-1,-1
77,6,482,96,69,183,1,-1,-1,-1
77,9,170,95,49,158,1,-1,-1,-1
77,13,375,97,58,172,1,-1,-1,-1
78,4,578,108,26,152,1,-1,-1,-1
78,5,588,87,61,206,1,-1,-1,-1
78,6,486,95,69,183,1,-1,-1,-1
78,9,170,95,50,158,1,-1,-1,-1
78,13,372,97,58,173,1,-1,-1,-1
79,4,578,108,29,157,1,-1,-1,-1
79,5,592,90,57,203,1,-1,-1,-1
79,6,492,95,69,182,1,-1,-1,-1
79,9,170,95,51,158,1,-1,-1,-1
79,13,370,96,58,173,1,-1,-1,-1
80,4,575,108,31,158,1,-1,-1,-1
80,5,591,90,56,201,1,-1,-1,-1
80,6,496,95,70,184,1,-1,-1,-1
80,9,171,94,51,158,1,-1,-1,-1
80,13,368,96,58,174,1,-1,-1,-1
81,4,581,111,33,157,1,-1,-1,-1
81,5,596,91,53,199,1,-1,-1,-1
81,6,501,96,69,182,1,-1,-1,-1
81,9,171,90,53,163,1,-1,-1,-1
81,13,366,95,58,174,1,-1,-1,-1
81,15,409,109,42,132,1,-1,-1,-1
82,4,582,113,35,157,1,-1,-1,-1
82,5,598,90,51,200,1,-1,-1,-1
82,6,505,96,69,182,1,-1,-1,-1
82,9,172,92,53,160,1,-1,-1,-1
82,13,363,94,58,174,1,-1,-1,-1
82,15,409,109,41,131,1,-1,-1,-1
83,4,583,113,37,157,1,-1,-1,-1
83,5,603,98,47,191,1,-1,-1,-1
83,6,508,97,69,180,1,-1,-1,-1
83,9,172,94,53,159,1,-1,-1,-1
83,13,361,94,58,172,1,-1,-1,-1
83,15,407,108,42,132,1,-1,-1,-1
84,4,582,110,40,160,1,-1,-1,-1
84,5,607,102,43,185,1,-1,-1,-1
84,6,510,99,69,178,1,-1,-1,-1
84,9,173,95,53,157,1,-1,-1,-1
84,13,359,92,58,173,1,-1,-1,-1
84,15,407,108,42,132,1,-1,-1,-1
85,4,582,110,41,161,1,-1,-1,-1
85,5,612,104,39,181,1,-1,-1,-1
85,6,512,99,69,177,1,-1,-1,-1
85,9,173,95,54,157,1,-1,-1,-1
85,13,357,92,59,174,1,-1,-1,-1
85,15,406,107,43,133,1,-1,-1,-1
86,4,579,112,41,158,1,-1,-1,-1
86,5,618,105,35,178,1,-1,-1,-1
86,6,513,100,70,177,1,-1,-1,-1
86,9,173,95,55,157,1,-1,-1,-1
86,13,355,92,59,173,1,-1,-1,-1
86,15,406,107,43,132,1,-1,-1,-1
87,4,577,112,42,157,1,-1,-1,-1
87,5,622,106,32,175,1,-1,-1,-1
87,6,515,101,71,176,1,-1,-1,-1
87,9,174,96,56,157,1,-1,-1,-1
87,13,353,92,59,173,1,-1,-1,-1
87,15,406,107,44,132,1,-1,-1,-1
88,4,574,112,43,158,1,-1,-1,-1
88,5,625,107,31,173,1,-1,-1,-1
88,6,517,101,71,176,1,-1,-1,-1
88,9,174,96,56,157,1,-1,-1,-1
88,13,351,93,59,172,1,-1,-1,-1
88,15,405,107,44,132,1,-1,-1,-1
89,4,572,111,43,159,1,-1,-1,-1
89,6,520,100,70,177,1,-1,-1,-1
89,9,175,95,57,156,1,-1,-1,-1
89,13,345,93,60,172,1,-1,-1,-1
89,15,404,107,45,133,1,-1,-1,-1
90,4,571,111,43,160,1,-1,-1,-1
90,6,527,99,70,177,1,-1,-1,-1
90,9,175,95,58,156,1,-1,-1,-1
90,13,341,94,61,171,1,-1,-1,-1
90,15,402,106,45,133,1,-1,-1,-1
91,6,535,99,70,176,1,-1,-1,-1
91,9,175,95,58,156,1,-1,-1,-1
91,13,339,94,62,171,1,-1,-1,-1
91,15,401,106,46,134,1,-1,-1,-1
92,6,539,98,70,175,1,-1,-1,-1
92,9,176,95,59,157,1,-1,-1,-1
92,13,334,96,63,169,1,-1,-1,-1
92,15,400,106,47,134,1,-1,-1,-1
93,6,542,99,70,175,1,-1,-1,-1
93,9,176,95,59,157,1,-1,-1,-1
93,13,332,97,64,168,1,-1,-1,-1
93,15,399,106,48,134,1,-1,-1,-1
94,6,542,99,71,174,1,-1,-1,-1
94,9,177,95,59,157,1,-1,-1,-1
94,13,329,97,65,168,1,-1,-1,-1
94,15,397,106,49,134,1,-1,-1,-1
95,6,546,99,71,174,1,-1,-1,-1
95,9,177,95,59,156,1,-1,-1,-1
95,13,327,97,66,168,1,-1,-1,-1
95,15,398,107,49,134,1,-1,-1,-1
96,6,556,99,71,173,1,-1,-1,-1
96,9,177,95,59,156,1,-1,-1,-1
96,13,325,97,66,168,1,-1,-1,-1
96,15,397,107,50,134,1,-1,-1,-1
97,6,561,99,72,173,1,-1,-1,-1
97,9,177,95,60,155,1,-1,-1,-1
97,13,323,96,67,169,1,-1,-1,-1
97,15,396,107,50,134,1,-1,-1,-1
98,6,565,100,72,171,1,-1,-1,-1
98,9,177,95,60,155,1,-1,-1,-1
98,13,323,96,67,169,1,-1,-1,-1
98,15,395,107,51,134,1,-1,-1,-1
98,16,525,111,50,156,1,-1,-1,-1
99,6,566,103,72,169,1,-1,-1,-1
99,9,177,95,60,155,1,-1,-1,-1
99,13,322,95,68,170,1,-1,-1,-1
99,15,394,108,52,135,1,-1,-1,-1
99,16,524,110,50,156,1,-1,-1,-1
100,6,568,104,72,168,1,-1,-1,-1
100,9,177,95,60,155,1,-1,-1,-1
100,13,319,94,68,171,1,-1,-1,-1
100,15,394,108,52,134,1,-1,-1,-1
100,16,520,110,50,155,1,-1,-1,-1
101,6,569,103,72,169,1,-1,-1,-1
101,9,177,95,60,154,1,-1,-1,-1
101,13,317,94,68,171,1,-1,-1,-1
101,15,393,107,53,135,1,-1,-1,-1
101,16,518,111,49,154,1,-1,-1,-1
102,6,572,102,71,169,1,-1,-1,-1
102,9,177,95,61,155,1,-1,-1,-1
102,13,314,93,67,170,1,-1,-1,-1
102,15,391,107,54,135,1,-1,-1,-1
102,16,514,111,49,154,1,-1,-1,-1
103,6,575,102,70,168,1,-1,-1,-1
103,9,176,95,61,155,1,-1,-1,-1
103,13,312,93,66,169,1,-1,-1,-1
103,15,391,106,55,136,1,-1,-1,-1
103,16,510,111,49,154,1,-1,-1,-1
103,17,554,110,32,139,1,-1,-1,-1
104,4,551,109,39,138,1,-1,-1,-1
104,6,579,100,68,169,1,-1,-1,-1
104,9,176,95,61,155,1,-1,-1,-1
104,13,311,93,66,169,1,-1,-1,-1
104,15,390,106,56,135,1,-1,-1,-1
104,16,504,110,50,155,1,-1,-1,-1
104,17,554,110,32,138,1,-1,-1,-1
105,4,549,109,40,138,1,-1,-1,-1
105,6,584,99,66,169,1,-1,-1,-1
105,9,175,94,61,155,1,-1,-1,-1
105,13,310,93,66,168,1,-1,-1,-1
105,15,389,106,56,136,1,-1,-1,-1
105,16,496,110,52,155,1,-1,-1,-1
106,4,546,108,42,139,1,-1,-1,-1
106,6,586,99,64,169,1,-1,-1,-1
106,9,175,94,61,155,1,-1,-1,-1
106,13,308,94,65,168,1,-1,-1,-1
106,15,389,106,57,137,1,-1,-1,-1
106,16,489,111,53,153,1,-1,-1,-1
107,4,543,107,44,140,1,-1,-1,-1
107,6,589,99,61,168,1,-1,-1,-1
107,9,175,94,61,155,1,-1,-1,-1
107,13,307,94,65,168,1,-1,-1,-1
107,15,390,105,57,137,1,-1,-1,-1
107,16,484,114,55,151,1,-1,-1,-1
108,4,540,106,45,141,1,-1,-1,-1
108,6,592,99,59,169,1,-1,-1,-1
108,9,175,94,61,155,1,-1,-1,-1
108,13,306,94,64,167,1,-1,-1,-1
108,15,390,105,57,138,1,-1,-1,-1
108,16,480,115,57,150,1,-1,-1,-1
109,4,538,106,46,141,1,-1,-1,-1
109,6,594,98,57,169,1,-1,-1,-1
109,9,175,94,62,154,1,-1,-1,-1
109,13,306,94,63,167,1,-1,-1,-1
109,15,390,105,57,139,1,-1,-1,-1
109,16,478,116,59,149,1,-1,-1,-1
110,4,536,106,47,141,1,-1,-1,-1
110,6,597,100,54,166,1,-1,-1,-1
110,9,175,94,62,154,1,-1,-1,-1
110,13,305,95,63,166,1,-1,-1,-1
110,15,390,106,56,138,1,-1,-1,-1
110,16,475,115,62,150,1,-1,-1,-1
111,4,534,107,48,141,1,-1,-1,-1
111,6,599,100,51,166,1,-1,-1,-1
111,9,175,94,62,155,1,-1,-1,-1
111,13,304,95,63,166,1,-1,-1,-1
111,15,391,106,56,138,1,-1,-1,-1
111,16,473,116,64,150,1,-1,-1,-1
112,4,531,107,49,140,1,-1,-1,-1
112,6,602,101,49,165,1,-1,-1,-1
112,9,175,94,62,155,1,-1,-1,-1
112,13,302,95,63,167,1,-1,-1,-1
112,15,391,106,56,138,1,-1,-1,-1
112,16,471,115,66,150,1,-1,-1,-1
113,4,528,108,50,142,1,-1,-1,-1
113,6,605,101,46,166,1,-1,-1,-1
113,9,175,93,62,155,1,-1,-1,-1
113,13,302,95,62,167,1,-1,-1,-1
113,15,391,107,56,138,1,-1,-1,-1
113,16,468,113,68,152,1,-1,-1,-1
114,4,526,109,50,140,1,-1,-1,-1
114,6,607,100,44,165,1,-1,-1,-1
